vendor,device,device_kind,parent_device,processor,processor_units,core,core_version,fpu,endian,dsp,mve,trustzone,mpu,clock_hz,rust_target,source_pack_vendor,source_pack_name,source_pack_version,source_url,source_pdsc
Infineon,CYT4BFCCJE,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,350000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4BFCCJE,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,350000000,thumbv7em-none-eabihf,Infineon,T2G-B-H_DFP,1.2.2,https://itools.infineon.com/cmsis_packs/T2G-B-H/,Infineon.T2G-B-H_DFP.pdsc
Infineon,CYT4BFCCJS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,50000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4BFCCJS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,50000000,thumbv6m-none-eabi,Infineon,T2G-B-H_DFP,1.2.2,https://itools.infineon.com/cmsis_packs/T2G-B-H/,Infineon.T2G-B-H_DFP.pdsc
Infineon,CYT4BFCCJS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,350000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4BFCCJS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,350000000,thumbv7em-none-eabihf,Infineon,T2G-B-H_DFP,1.2.2,https://itools.infineon.com/cmsis_packs/T2G-B-H/,Infineon.T2G-B-H_DFP.pdsc
Infineon,CYT4BFCCJS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,350000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4BFCCJS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,350000000,thumbv7em-none-eabihf,Infineon,T2G-B-H_DFP,1.2.2,https://itools.infineon.com/cmsis_packs/T2G-B-H/,Infineon.T2G-B-H_DFP.pdsc
Infineon,CYT4DNJBAS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBAS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBAS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBAS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBAS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBAS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBBS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBBS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBBS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBBS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBBS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBBS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBCS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBCS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBCS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBCS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBCS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBCS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBDS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBDS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBDS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBDS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBDS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBDS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBES,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBES,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBES,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBES,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBES,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBES,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBFS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBFS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBFS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBFS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBFS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBFS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBGS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBGS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBGS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBGS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBGS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBGS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBHS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBHS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBHS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBHS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBHS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBHS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBJS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBJS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBJS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBJS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBJS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBJS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBKS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBKS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBKS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBKS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBKS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBKS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBLS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBLS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBLS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBLS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBLS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBLS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBMS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBMS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBMS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBMS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBMS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBMS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBNS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBNS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBNS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBNS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBNS,device,,Cortex-M7-1,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBNS,device,,Cortex-M7-1,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBPS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBPS,device,,Cortex-M0p,,Cortex-M0+,r0p1,NO_FPU,Little-endian,,,,MPU,100000000,thumbv6m-none-eabi,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
Infineon,CYT4DNJBPS,device,,Cortex-M7-0,,Cortex-M7,r1p2,DP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/,Infineon.CAT1C_DFP.pdsc
Infineon,CYT4DNJBPS,device,,Cortex-M7-0,,Cortex-M7,r1p2,SP_FPU,Little-endian,,,,MPU,320000000,thumbv7em-none-eabihf,Infineon,T2G-C-2D_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/T2G-C-2D/,Infineon.T2G-C-2D_DFP.pdsc
